,Unnamed: 0,date,open,high,low,close,volume,past_ret_1h,past_ret_2h,past_ret_4h,past_ret_8h,past_ret_16h,forward regime,probability,0.6 percent prediction,1 percent prediction,1.5 percent prediction,RSI_16
683,683,6/2/2025 0:00,3312.74,3315.8,3308.5,3310.26,137,0.000501471,-0.006588606,-0.004727725,-0.006510063,-0.004646161,range,,,,,58.35506301506552
684,684,6/2/2025 1:00,3310.27,3314.26,3303.42,3310.47,162,-6.34e-05,0.000438004,-0.00642507,-0.00504158,-0.004473685,upward,93.0,-1.0,-1.0,1.0,58.095550452684364
685,685,6/2/2025 2:00,3311.03,3313.64,3301.8,3303.41,159,0.002137186,0.002073615,-0.004528654,-0.003783969,-0.002427794,upward,89.0,-1.0,-1.0,-1.0,54.08100956557569
686,686,6/2/2025 3:00,3304.19,3311.32,3302.94,3307.71,155,-0.001299993,0.000834414,0.001272784,-0.00419021,-0.003791143,upward,,,,,56.126636700314535
687,687,6/2/2025 4:00,3306.91,3308.5,3303.29,3308.5,155,-0.000238779,-0.001538462,0.000531963,-0.004198277,-0.004431011,upward,83.0,-1.0,1.0,1.0,57.20039292640927
688,688,6/2/2025 5:00,3308.8,3317.16,3307.31,3313.85,158,-0.001614436,-0.00185283,-0.001019962,-0.007438478,-0.002878827,upward,87.0,-1.0,1.0,1.0,54.93380223326539
689,689,6/2/2025 6:00,3313.8,3324.46,3313.8,3323.6,159,-0.002933566,-0.004543266,-0.006074738,-0.010575882,-0.013572632,upward,88.0,-1.0,1.0,1.0,77.98039945261394
690,690,6/2/2025 7:00,3324.22,3344.39,3323.22,3343.59,154,-0.005978604,-0.008894631,-0.010730981,-0.009471855,-0.018504063,upward,96.0,-1.0,1.0,1.0,81.77056588137151
691,691,6/2/2025 8:00,3345.3,3358.36,3342.11,3353.02,155,-0.00281239,-0.00877418,-0.013277583,-0.012752683,-0.019179725,range,,,,,82.21621079920273
692,692,6/2/2025 9:00,3351.24,3355.74,3350.39,3352.16,153,0.000256551,-0.002556561,-0.011428452,-0.012436757,-0.017415636,range,91.0,-1.0,1.0,1.0,80.533472801999
693,693,6/2/2025 10:00,3353.44,3353.44,3344.85,3348.13,154,0.001203657,0.001460517,-0.007326478,-0.01335671,-0.017090137,upward,96.0,,,,79.56800330583606
694,694,6/2/2025 11:00,3347.99,3351.16,3344.9,3348.4,156,-8.06e-05,0.001122924,-0.001436507,-0.012152073,-0.016291363,upward,99.0,1.0,1.0,1.0,78.98820278322482
695,695,6/2/2025 12:00,3347.48,3359.29,3346.53,3356.13,155,-0.002303248,-0.002383698,-0.000926663,-0.014191941,-0.018330637,upward,,,,,80.43736394093905
696,696,6/2/2025 13:00,3357.49,3363.19,3353.1,3355.28,155,0.000253332,-0.0020505,-0.000929878,-0.012347703,-0.019694333,upward,99.0,1.0,1.0,1.0,84.23834196751558
697,697,6/2/2025 14:00,3357.27,3375.54,3351.75,3371.5,147,-0.004810915,-0.004558802,-0.006931633,-0.014207326,-0.024632953,range,98.0,1.0,1.0,1.0,87.08582655944178
698,698,6/2/2025 15:00,3372.97,3377.87,3369.86,3376.42,148,-0.001457165,-0.006261069,-0.008298731,-0.009723316,-0.019103074,range,96.0,1.0,1.0,1.0,84.52151573394129
699,699,6/2/2025 16:00,3374.6,3378.41,3370.73,3373.44,156,0.000883371,-0.000575081,-0.005131261,-0.006053168,-0.018728657,range,97.0,1.0,1.0,1.0,83.34388853564138
700,700,6/2/2025 17:00,3374.37,3379.03,3369.35,3371.02,152,0.000717884,0.001601889,-0.00466921,-0.005594746,-0.017961923,range,97.0,1.0,1.0,1.0,81.22743682176431
701,701,6/2/2025 18:00,3371.48,3375.43,3370.91,3374.34,153,-0.000983896,-0.000266719,-0.000841646,-0.007767445,-0.021020407,range,,,,,88.04849264949185
702,702,6/2/2025 19:00,3373.92,3379.66,3370.76,3378.8,157,-0.001319995,-0.002302593,-0.000704392,-0.008997277,-0.021040014,range,97.0,1.0,1.0,1.0,88.06897290199316
703,703,6/2/2025 20:00,3379.37,3382.17,3377.4,3381.59,158,-0.000825056,-0.002143962,-0.002410109,-0.007529003,-0.021614093,range,97.0,1.0,1.0,1.0,88.3191779370735
704,704,6/2/2025 21:00,3380.85,3382.51,3378.21,3381.36,163,6.8e-05,-0.000757092,-0.003057941,-0.007712873,-0.019965339,range,,,,,87.40166204831212
705,705,6/2/2025 22:00,3381.36,3381.36,3381.08,3381.08,2,8.28e-05,0.000150839,-0.001993446,-0.002833414,-0.017000485,range,97.0,1.0,1.0,1.0,85.57811339270944
706,706,6/2/2025 23:00,3382.1,3390.94,3381.66,3389.58,161,-0.002507685,-0.002425079,-0.003180335,-0.003882487,-0.013568053,downward,96.0,1.0,1.0,1.0,83.1866070120781
707,707,6/3/2025 0:00,3388.6,3390.51,3383.17,3387.26,169,0.000684919,-0.001824484,-0.001673919,-0.004079994,-0.010108465,downward,94.0,1.0,1.0,1.0,77.53296879826252
708,708,6/3/2025 1:00,3387.25,3388.02,3374.1,3376.07,173,0.003314505,0.004001694,0.001566911,-0.001495822,-0.007082199,downward,93.0,1.0,-1.0,1.0,66.4873810494227
709,709,6/3/2025 2:00,3372.08,3375.13,3363.55,3371.9,154,0.001236691,0.004555295,0.002722501,0.000723628,-0.007049438,downward,94.0,1.0,-1.0,1.0,66.35925670879315
710,710,6/3/2025 3:00,3371.29,3377.33,3364.61,3368.93,162,0.000881586,0.002119367,0.006129543,0.002929714,-0.006093923,downward,92.0,1.0,-1.0,1.0,63.6230922348797
711,711,6/3/2025 4:00,3370.24,3370.24,3359.1,3360.84,161,0.002407136,0.003290844,0.00786113,0.006174052,-0.001401435,range,94.0,1.0,-1.0,1.0,53.11055342643013
712,712,6/3/2025 5:00,3361.43,3365.06,3359.45,3362.56,160,-0.000511515,0.00189439,0.004017772,0.005590978,-0.002165017,range,90.0,1.0,-1.0,1.0,54.75319926759445
713,713,6/3/2025 6:00,3362.7,3367.01,3356.5,3364.57,162,-0.000597402,-0.001108611,0.002178584,0.004907016,0.002059699,downward,93.0,1.0,-1.0,1.0,44.44444444330446
714,714,6/3/2025 7:00,3365.01,3366.76,3351.21,3358.84,159,0.001705946,0.001107525,0.003004013,0.009151969,0.00523395,range,95.0,1.0,-1.0,1.0,36.087369419788985
715,715,6/3/2025 8:00,3361.02,3361.02,3352.49,3359.47,150,-0.00018753,0.001518097,0.000407802,0.008272138,0.004158394,range,93.0,1.0,-1.0,1.0,38.5171790224948
716,716,6/3/2025 9:00,3360.11,3364.61,3359.47,3360.17,155,-0.000208323,-0.000395813,0.000711274,0.004731903,0.003229003,range,96.0,1.0,-1.0,1.0,40.822195904833194
717,717,6/3/2025 10:00,3360.85,3361.98,3354.78,3356.12,157,0.001206751,0.000998176,0.002517788,0.004701858,0.005428888,range,98.0,1.0,-1.0,1.0,34.77606951778657
718,718,6/3/2025 11:00,3356.82,3358.29,3354.99,3355.31,156,0.000241408,0.00144845,0.001052064,0.004059237,0.007000843,range,97.0,1.0,-1.0,1.0,29.09770421700361
719,719,6/3/2025 12:00,3355.21,3360.3,3354.11,3358.84,153,-0.001050958,-0.000809803,0.000187565,0.000595444,0.006773172,range,98.0,-1.0,-1.0,1.0,30.019321973510884
720,720,6/3/2025 13:00,3359.18,3362.84,3350.41,3358.48,155,0.000107191,-0.000943879,0.000503204,0.001214835,0.006812606,downward,97.0,1.0,-1.0,1.0,29.950928845988102
721,721,6/3/2025 14:00,3358.68,3362.81,3341.23,3344.23,154,0.004261071,0.004368719,0.003555377,0.006082118,0.011018979,range,98.0,1.0,-1.0,1.0,24.060256229220244
722,722,6/3/2025 15:00,3342.2,3349.62,3333.65,3346.37,154,-0.000639499,0.003618847,0.002671552,0.003726426,0.012912499,range,98.0,1.0,-1.0,1.0,16.59192825071058
723,723,6/3/2025 16:00,3345.53,3351.37,3344.41,3349.66,156,-0.000982189,-0.00162106,0.002740577,0.002928655,0.01122502,range,99.0,1.0,-1.0,1.0,21.358927482721157
724,724,6/3/2025 17:00,3350.36,3353.19,3343.8,3348.17,156,0.000445019,-0.000537607,0.003079294,0.003584047,0.00833291,range,99.0,1.0,-1.0,1.0,25.06256703539323
725,725,6/3/2025 18:00,3348.74,3354.28,3347.61,3352.62,157,-0.00132732,-0.000882892,-0.00250252,0.00104396,0.005750726,range,99.0,1.0,-1.0,1.0,32.853077195791926
726,726,6/3/2025 19:00,3353.01,3353.44,3349.0,3352.9,160,-8.35e-05,-0.001410719,-0.001947568,0.000718781,0.004780936,range,99.0,1.0,-1.0,1.0,35.02708761337503
727,727,6/3/2025 20:00,3353.71,3355.18,3350.4,3352.18,159,0.000214786,0.000131258,-0.00075175,0.001986767,0.002583393,range,99.0,1.0,-1.0,1.0,40.619584054051046
728,728,6/3/2025 21:00,3351.28,3354.79,3351.28,3353.15,160,-0.00028928,-7.46e-05,-0.001485171,0.00158955,0.002806316,range,,,,,39.638846067751444
729,729,6/3/2025 22:00,3353.15,3353.15,3353.1,3353.1,2,1.49e-05,-0.000274373,-0.000143151,-0.002645313,0.003420715,range,98.0,1.0,-1.0,1.0,36.80092059703372
730,730,6/3/2025 23:00,3355.1,3358.12,3353.15,3357.02,168,-0.001167702,-0.001152808,-0.001227279,-0.003172457,0.000542147,range,98.0,1.0,-1.0,1.0,47.8146013430233
731,731,6/4/2025 0:00,3356.95,3361.03,3354.5,3359.71,168,-0.000800664,-0.001967432,-0.002241265,-0.00299133,-7.14e-05,range,97.0,1.0,1.0,1.0,50.27459954049365
732,732,6/4/2025 1:00,3359.57,3359.57,3348.7,3350.1,167,0.002868571,0.00206561,0.000910421,-0.000576102,0.00300588,upward,98.0,1.0,1.0,1.0,40.42957612498221
733,733,6/4/2025 2:00,3348.8,3371.74,3346.94,3370.68,155,-0.006105593,-0.003254536,-0.005215565,-0.005357969,-0.004319603,downward,95.0,1.0,1.0,1.0,60.52936071598412
734,734,6/4/2025 3:00,3370.46,3372.31,3363.05,3365.39,157,0.001571883,-0.004543307,-0.002487082,-0.003711308,-0.002995195,downward,96.0,1.0,1.0,1.0,56.84596576893558
735,735,6/4/2025 4:00,3364.8,3366.9,3358.56,3359.35,156,0.001797967,0.003372676,0.000107164,-0.002134341,-0.000151815,range,96.0,1.0,1.0,1.0,50.3349533681788
736,736,6/4/2025 5:00,3359.02,3360.96,3352.75,3354.75,157,0.00137119,0.003171622,-0.001386094,-0.000476936,0.001111856,range,95.0,1.0,1.0,1.0,47.67948239297888
737,737,6/4/2025 6:00,3354.66,3356.17,3347.91,3350.74,156,0.001196751,0.002569582,0.005950924,0.000704322,-0.001942854,range,97.0,1.0,1.0,1.0,54.64138029249336
738,738,6/4/2025 7:00,3350.69,3358.12,3349.49,3355.59,156,-0.001445349,-0.000250329,0.0029205,0.000426155,-0.002747654,range,95.0,1.0,1.0,1.0,56.32894014154146
739,739,6/4/2025 8:00,3355.75,3364.68,3354.01,3354.91,157,0.000202688,-0.001242954,0.001323433,0.001430739,-0.001564871,range,95.0,-1.0,1.0,1.0,53.73771892231262
740,740,6/4/2025 9:00,3353.51,3363.68,3352.18,3362.86,154,-0.002364059,-0.00216185,-0.002411638,-0.003794389,-0.004368306,range,95.0,-1.0,1.0,1.0,59.577519884009135
741,741,6/4/2025 10:00,3362.2,3364.51,3359.1,3362.94,156,-2.38e-05,-0.002387792,-0.003627778,0.002301558,-0.003068743,range,96.0,-1.0,1.0,1.0,57.13495575094826
742,742,6/4/2025 11:00,3362.59,3363.36,3347.56,3351.29,153,0.003476273,0.003452402,0.001283088,0.004207335,0.000480412,upward,94.0,-1.0,1.0,1.0,49.03811685890231
743,743,6/4/2025 12:00,3350.93,3351.35,3344.49,3346.05,156,0.001566026,0.005047743,0.002647898,0.003974836,0.001832011,upward,89.0,-1.0,1.0,1.0,46.525337262505175
744,744,6/4/2025 13:00,3346.62,3360.0,3345.31,3358.3,156,-0.003647679,-0.002087366,0.00135783,-0.001057082,-0.001533514,upward,87.0,-1.0,1.0,1.0,52.58819981823159
745,745,6/4/2025 14:00,3358.61,3361.77,3350.9,3352.66,152,0.001682246,-0.001971569,0.003066222,-0.00057268,0.000131239,upward,,,,,49.7906357053705
746,746,6/4/2025 15:00,3352.57,3384.24,3352.57,3377.53,152,-0.007363369,-0.00569351,-0.007768991,-0.006495871,-0.006072485,range,85.0,,,,58.136951518741405
747,747,6/4/2025 16:00,3377.82,3378.55,3370.25,3371.3,156,0.001847952,-0.005529024,-0.007489692,-0.004861626,-0.003437843,range,88.0,1.0,1.0,-1.0,54.4724859142768
748,748,6/4/2025 17:00,3371.97,3375.84,3369.9,3375.25,161,-0.001170284,0.000675506,-0.00502185,-0.003670839,-0.0074513,range,90.0,1.0,1.0,-1.0,60.14849487453599
749,749,6/4/2025 18:00,3374.0,3380.65,3373.0,3378.91,157,-0.00108319,-0.002252206,-0.007768778,-0.004726376,-0.002435697,range,83.0,1.0,1.0,-1.0,53.84615384534856
750,750,6/4/2025 19:00,3379.26,3381.62,3374.96,3376.06,158,0.000844179,-0.000239925,0.000435419,-0.007336955,-0.003160489,range,90.0,1.0,1.0,-1.0,55.102821615608164
751,751,6/4/2025 20:00,3375.87,3376.04,3370.8,3373.4,161,0.000788522,0.001633367,-0.000622517,-0.008107547,-0.004164937,range,94.0,1.0,1.0,-1.0,56.94375803013632
752,752,6/4/2025 21:00,3373.45,3374.73,3370.3,3372.72,159,0.000201618,0.000990299,0.000750136,-0.004275481,-0.005328044,range,,,,,59.23907454915368
753,753,6/4/2025 22:00,3372.72,3372.72,3372.72,3372.72,1,0.0,0.000201618,0.001835314,-0.005947722,-0.006516995,range,94.0,1.0,1.0,-1.0,61.78678678572639
754,754,6/4/2025 23:00,3373.26,3375.76,3371.3,3373.35,160,-0.000186758,-0.000186758,0.000803356,0.001239124,-0.005264796,range,92.0,1.0,1.0,-1.0,59.97528645140439
755,755,6/5/2025 0:00,3373.34,3378.49,3371.3,3377.58,171,-0.001252376,-0.0014389,-0.001237572,-0.001859319,-0.006711906,range,93.0,-1.0,1.0,-1.0,62.24478772712978
756,756,6/5/2025 1:00,3378.24,3381.43,3372.3,3379.98,167,-0.000710063,-0.00196155,-0.002147942,-0.001399417,-0.005065119,range,89.0,-1.0,-1.0,-1.0,59.83681912094061
757,757,6/5/2025 2:00,3378.3,3383.77,3370.0,3373.58,159,0.001897094,0.001185684,-0.000254922,0.001579924,-0.00315392,range,90.0,,,,55.69959288526753
758,758,6/5/2025 3:00,3372.86,3374.3,3368.12,3370.5,158,0.000913811,0.002812639,0.000845572,0.001649607,-0.005699451,range,91.0,-1.0,1.0,-1.0,61.330659430244985
759,759,6/5/2025 4:00,3370.64,3376.59,3368.8,3369.79,163,0.000210696,0.001124699,0.002311717,0.001071283,-0.007044949,range,89.0,-1.0,1.0,-1.0,64.79312063679349
760,760,6/5/2025 5:00,3369.01,3372.23,3364.7,3368.11,161,0.000498796,0.000709597,0.003524232,0.00136872,-0.002912613,range,93.0,-1.0,1.0,-1.0,57.04033299711108
761,761,6/5/2025 6:00,3367.97,3369.06,3360.7,3363.16,160,0.00147183,0.00197136,0.003098277,0.002842565,-0.003122064,upward,91.0,-1.0,1.0,-1.0,57.61090170930442
762,762,6/5/2025 7:00,3364.24,3369.58,3363.0,3366.19,157,-0.000900127,0.000570378,0.001280379,0.002127034,0.003368794,upward,91.0,-1.0,1.0,-1.0,37.97199830163856
763,763,6/5/2025 8:00,3366.82,3373.99,3365.6,3371.26,156,-0.001503889,-0.002402663,-0.000436039,0.00187467,1.19e-05,range,90.0,-1.0,1.0,-1.0,49.95650282557789
764,764,6/5/2025 9:00,3370.55,3376.75,3369.76,3374.84,155,-0.001060791,-0.002563084,-0.001994169,0.001523035,0.000121487,range,93.0,-1.0,1.0,-1.0,49.550537161164804
765,765,6/5/2025 10:00,3375.45,3390.5,3374.17,3389.52,156,-0.004330997,-0.005387193,-0.007776912,-0.004702731,-0.003130237,range,90.0,-1.0,-1.0,-1.0,59.36782623883123
766,766,6/5/2025 11:00,3388.58,3399.84,3388.54,3399.5,159,-0.002935726,-0.007254008,-0.0097985,-0.008530666,-0.006895132,downward,89.0,-1.0,-1.0,-1.0,68.38143036214836
767,767,6/5/2025 12:00,3399.15,3403.18,3392.16,3392.19,156,0.00215495,-0.000787102,-0.006170055,-0.006603404,-0.005539194,downward,88.0,1.0,1.0,-1.0,63.73337231249838
768,768,6/5/2025 13:00,3392.47,3398.32,3377.31,3382.87,156,0.002755057,0.004915944,-0.002373724,-0.004363159,-0.003000411,downward,87.0,1.0,1.0,-1.0,56.586632055930714
769,769,6/5/2025 14:00,3381.05,3387.92,3371.73,3377.98,154,0.001447611,0.004206656,0.003416243,-0.004387237,-0.001557144,downward,87.0,1.0,1.0,-1.0,53.2096656079433
770,770,6/5/2025 15:00,3377.76,3382.45,3364.19,3366.84,148,0.003308741,0.004761141,0.009700491,-0.000193059,0.001933564,downward,94.0,1.0,1.0,-1.0,46.479177933214125
771,771,6/5/2025 16:00,3366.9,3372.34,3341.11,3344.72,154,0.006613409,0.009944031,0.014192518,0.007934894,0.00982444,upward,92.0,1.0,1.0,-1.0,35.10966104716175
772,772,6/5/2025 17:00,3344.46,3355.85,3340.03,3353.88,156,-0.002731165,0.003864181,0.00864372,0.006249478,0.007782032,range,96.0,1.0,1.0,-1.0,38.85567890638637
773,773,6/5/2025 18:00,3353.72,3354.24,3349.11,3353.15,156,0.000217706,-0.002514054,0.007404977,0.010846517,0.006092778,range,88.0,1.0,1.0,1.0,40.83280983518517
774,774,6/5/2025 19:00,3353.81,3355.34,3349.5,3353.45,159,-8.95e-05,0.000128226,0.003992903,0.013732127,0.005084316,range,92.0,1.0,1.0,1.0,42.15370455529268
775,775,6/5/2025 20:00,3353.61,3360.91,3352.98,3357.72,157,-0.001271696,-0.001361043,-0.003871675,0.010265895,0.003594701,range,94.0,1.0,1.0,1.0,44.62169147071206
776,776,6/5/2025 21:00,3356.91,3357.72,3351.0,3352.62,155,0.001521198,0.000247568,0.000375825,0.009022794,0.004620267,range,,,,,43.30191126810265
777,777,6/5/2025 22:00,3352.62,3352.62,3352.62,3352.62,1,0.0,0.001521198,0.000158085,0.007564233,0.00314381,upward,95.0,1.0,1.0,1.0,45.238525478204025
778,778,6/5/2025 23:00,3353.08,3363.17,3352.37,3359.15,165,-0.001943944,-0.001943944,-0.001696858,0.00228927,0.002095768,range,93.0,1.0,1.0,1.0,46.91714836157764
779,779,6/6/2025 0:00,3359.01,3362.22,3356.6,3361.45,167,-0.000684229,-0.002626843,-0.00110964,-0.004977019,0.002918383,range,91.0,1.0,1.0,1.0,45.59734314627972
780,780,6/6/2025 1:00,3361.71,3363.98,3357.5,3359.04,166,0.000717467,3.27e-05,-0.00191126,-0.001536153,0.004703725,range,94.0,1.0,1.0,1.0,42.83381712564818
781,781,6/6/2025 2:00,3358.54,3368.33,3356.49,3363.76,151,-0.001403192,-0.000686732,-0.00331177,-0.003154208,0.007658097,range,94.0,1.0,1.0,1.0,37.1559633021596
